Temperature             Voltage	
11.24270362	1.374310358
11.2468149	1.374190959
11.25092826	1.374071561
11.25504381	1.373952162
11.25916163	1.373832763
11.26328184	1.373713365
11.26740453	1.373593966
11.27152978	1.373474568
11.27565772	1.373355169
11.27978842	1.37323577
11.28392199	1.373116372
11.28805853	1.372996973
11.29219813	1.372877575
11.2963409	1.372758176
11.30048692	1.372638777
11.3046363	1.372519379
11.30878914	1.37239998
11.31294553	1.372280582
11.31710557	1.372161183
11.32126936	1.372041784
11.325437	1.371922386
11.32960858	1.371802987
11.3337842	1.371683589
11.33796396	1.37156419
11.34214796	1.371444791
11.34633629	1.371325393
11.35052906	1.371205994
11.35472636	1.371086596
11.35892829	1.370967197
11.36313495	1.370847798
11.36734643	1.3707284
11.37156283	1.370609001
11.37578425	1.370489603
11.38001079	1.370370204
11.38424254	1.370250805
11.38847961	1.370131407
11.39272209	1.370012008
11.39697008	1.369892609
11.40122368	1.369773211
11.40548298	1.369653812
11.40974808	1.369534414
11.41401908	1.369415015
11.41829608	1.369295616
11.42257918	1.369176218
11.42686847	1.369056819
11.43116405	1.368937421
11.43546602	1.368818022
11.43977448	1.368698623
11.44408952	1.368579225
11.44841125	1.368459826
11.45273976	1.368340428
11.45707514	1.368221029
11.4614175	1.36810163
11.46576693	1.367982232
11.47012354	1.367862833
11.47448741	1.367743435
11.47885865	1.367624036
11.48323736	1.367504637
11.48762363	1.367385239
11.49201756	1.36726584
11.49641925	1.367146442
11.50082879	1.367027043
11.50524629	1.366907644
11.50967184	1.366788246
11.51410554	1.366668847
11.51854749	1.366549449
11.52299778	1.36643005
11.52745652	1.366310651
11.53192379	1.366191253
11.53639971	1.366071854
11.54088436	1.365952455
11.54537784	1.365833057
11.54988026	1.365713658
11.55439171	1.36559426
11.55891228	1.365474861
11.56344208	1.365355462
11.5679812	1.365236064
11.57252974	1.365116665
11.57708781	1.364997267
11.58165548	1.364877868
11.58623288	1.364758469
11.59082008	1.364639071
11.5954172	1.364519672
11.60002432	1.364400274
11.60464151	1.364280875
11.6092687	1.364161476
11.61390577	1.364042078
11.6185526	1.363922679
11.6232091	1.363803281
11.62787514	1.363683882
11.63255061	1.363564483
11.63723541	1.363445085
11.64192941	1.363325686
11.64663252	1.363206288
11.6513446	1.363086889
11.65606556	1.36296749
11.66079528	1.362848092
11.66553365	1.362728693
11.67028055	1.362609295
11.67503588	1.362489896
11.67979952	1.362370497
11.68457136	1.362251099
11.68935129	1.3621317
11.69413919	1.362012301
11.69893496	1.361892903
11.70373848	1.361773504
11.70854964	1.361654106
11.71336833	1.361534707
11.71819443	1.361415308
11.72302783	1.36129591
11.72786843	1.361176511
11.7327161	1.361057113
11.73757075	1.360937714
11.74243224	1.360818315
11.74730048	1.360698917
11.75217535	1.360579518
11.75705674	1.36046012
11.76194453	1.360340721
11.76683862	1.360221322
11.77173889	1.360101924
11.77664523	1.359982525
11.78155753	1.359863127
11.78647568	1.359743728
11.79139956	1.359624329
11.79632906	1.359504931
11.80126406	1.359385532
11.80620447	1.359266134
11.81115016	1.359146735
11.81610103	1.359027336
11.82105695	1.358907938
11.82601783	1.358788539
11.83098354	1.358669141
11.83595397	1.358549742
11.84092902	1.358430343
11.84590857	1.358310945
11.85089251	1.358191546
11.85588072	1.358072148
11.8608731	1.357952749
11.86586953	1.35783335
11.8708699	1.357713952
11.8758741	1.357594553
11.88088201	1.357475154
11.88589353	1.357355756
11.89090854	1.357236357
11.89592692	1.357116959
11.90094858	1.35699756
11.90597339	1.356878161
11.91100124	1.356758763
11.91603202	1.356639364
11.92106563	1.356519966
11.92610194	1.356400567
11.93114084	1.356281168
11.93618223	1.35616177
11.94122598	1.356042371
11.946272	1.355922973
11.95132016	1.355803574
11.95637036	1.355684175
11.96142247	1.355564777
11.9664764	1.355445378
11.97153203	1.35532598
11.97658924	1.355206581
11.98164792	1.355087182
11.98670797	1.354967784
11.99176926	1.354848385
11.99683169	1.354728987
12.00189515	1.354609588
12.00695952	1.354490189
12.01202469	1.354370791
12.01709055	1.354251392
12.02215699	1.354131994
12.02722389	1.354012595
12.03229114	1.353893196
12.03735864	1.353773798
12.04242626	1.353654399
12.0474939	1.353535
12.05256144	1.353415602
12.05762877	1.353296203
12.06269579	1.353176805
12.06776237	1.353057406
12.0728284	1.352938007
12.07789378	1.352818609
12.0829584	1.35269921
12.08802213	1.352579812
12.09308486	1.352460413
12.0981465	1.352341014
12.10320691	1.352221616
12.108266	1.352102217
12.11332365	1.351982819
12.11837974	1.35186342
12.12343416	1.351744021
12.12848681	1.351624623
12.13353757	1.351505224
12.13858633	1.351385826
12.14363297	1.351266427
12.14867739	1.351147028
12.15371947	1.35102763
12.1587591	1.350908231
12.16379616	1.350788833
12.16883056	1.350669434
12.17386216	1.350550035
12.17889087	1.350430637
12.18391656	1.350311238
12.18893914	1.35019184
12.19395847	1.350072441
12.19897446	1.349953042
12.20398699	1.349833644
12.20899595	1.349714245
12.21400123	1.349594846
12.21900271	1.349475448
12.22400028	1.349356049
12.22899384	1.349236651
12.23398326	1.349117252
12.23896844	1.348997853
12.24394926	1.348878455
12.24892561	1.348759056
12.25389738	1.348639658
12.25886446	1.348520259
12.26382674	1.34840086
12.2687841	1.348281462
12.27373643	1.348162063
12.27868362	1.348042665
12.28362555	1.347923266
12.28856212	1.347803867
12.29349322	1.347684469
12.29841872	1.34756507
12.30333852	1.347445672
12.30825251	1.347326273
12.31316058	1.347206874
12.31806261	1.347087476
12.32295858	1.346968077
12.3278485	1.346848679
12.33273239	1.34672928
12.33761026	1.346609881
12.34248212	1.346490483
12.34734799	1.346371084
12.35220789	1.346251686
12.35706182	1.346132287
12.3619098	1.346012888
12.36675184	1.34589349
12.37158797	1.345774091
12.37641819	1.345654692
12.38124252	1.345535294
12.38606097	1.345415895
12.39087355	1.345296497
12.39568029	1.345177098
12.40048119	1.345057699
12.40527627	1.344938301
12.41006554	1.344818902
12.41484902	1.344699504
12.41962672	1.344580105
12.42439866	1.344460706
12.42916485	1.344341308
12.4339253	1.344221909
12.43868003	1.344102511
12.44342905	1.343983112
12.44817238	1.343863713
12.45291002	1.343744315
12.45764201	1.343624916
12.46236834	1.343505518
12.46708904	1.343386119
12.47180411	1.34326672
12.47651358	1.343147322
12.48121745	1.343027923
12.48591574	1.342908525
12.49060847	1.342789126
12.49529565	1.342669727
12.49997728	1.342550329
12.5046534	1.34243093
12.50932401	1.342311532
12.51398912	1.342192133
12.51864875	1.342072734
12.52330292	1.341953336
12.52795163	1.341833937
12.53259491	1.341714539
12.53723276	1.34159514
12.5418652	1.341475741
12.54649225	1.341356343
12.55111392	1.341236944
12.55573022	1.341117545
12.56034116	1.340998147
12.56494677	1.340878748
12.56954706	1.34075935
12.57414204	1.340639951
12.57873171	1.340520552
12.58331611	1.340401154
12.58789524	1.340281755
12.59246912	1.340162357
12.59703776	1.340042958
12.60160117	1.339923559
12.60615938	1.339804161
12.61071239	1.339684762
12.61526021	1.339565364
12.61980287	1.339445965
12.62434037	1.339326566
12.62887273	1.339207168
12.63339997	1.339087769
12.6379221	1.338968371
12.64243913	1.338848972
12.64695108	1.338729573
12.65145796	1.338610175
12.65595978	1.338490776
12.66045657	1.338371378
12.66494833	1.338251979
12.66943508	1.33813258
12.67391683	1.338013182
12.67839359	1.337893783
12.68286539	1.337774385
12.68733223	1.337654986
12.69179413	1.337535587
12.69625111	1.337416189
12.70070317	1.33729679
12.70515034	1.337177391
12.70959262	1.337057993
12.71403003	1.336938594
12.71846259	1.336819196
12.7228903	1.336699797
12.72731319	1.336580398
12.73173126	1.336461
12.73614454	1.336341601
12.74055303	1.336222203
12.74495675	1.336102804
12.74935571	1.335983405
12.75374994	1.335864007
12.75813943	1.335744608
12.76252422	1.33562521
12.7669043	1.335505811
12.7712797	1.335386412
12.77565042	1.335267014
12.78001649	1.335147615
12.78437792	1.335028217
12.78873472	1.334908818
12.7930869	1.334789419
12.79743449	1.334670021
12.80177749	1.334550622
12.80611592	1.334431224
12.81044979	1.334311825
12.81477912	1.334192426
12.81910392	1.334073028
12.8234242	1.333953629
12.82773998	1.333834231
12.83205128	1.333714832
12.83635811	1.333595433
12.84066047	1.333476035
12.8449584	1.333356636
12.84925189	1.333237237
12.85354097	1.333117839
12.85782565	1.33299844
12.86210594	1.332879042
12.86638186	1.332759643
12.87065342	1.332640244
12.87492064	1.332520846
12.87918352	1.332401447
12.88344209	1.332282049
12.88769636	1.33216265
12.89194634	1.332043251
12.89619205	1.331923853
12.9004335	1.331804454
12.9046707	1.331685056
12.90890367	1.331565657
12.91313243	1.331446258
12.91735699	1.33132686
12.92157735	1.331207461
12.92579354	1.331088063
12.93000558	1.330968664
12.93421347	1.330849265
12.93841722	1.330729867
12.94261686	1.330610468
12.94681249	1.33049107
12.95100431	1.330371671
12.95519252	1.330252272
12.95937732	1.330132874
12.96355893	1.330013475
12.96773753	1.329894077
12.97191334	1.329774678
12.97608655	1.329655279
12.98025738	1.329535881
12.98442602	1.329416482
12.98859269	1.329297083
12.99275757	1.329177685
12.99692089	1.329058286
13.00108283	1.328938888
13.00524361	1.328819489
13.00940342	1.32870009
13.01356247	1.328580692
13.01772097	1.328461293
13.02187912	1.328341895
13.02603711	1.328222496
13.03019517	1.328103097
13.03435348	1.327983699
13.03851225	1.3278643
13.04267169	1.327744902
13.046832	1.327625503
13.05099338	1.327506104
13.05515603	1.327386706
13.05932017	1.327267307
13.06348599	1.327147909
13.0676537	1.32702851
13.07182349	1.326909111
13.07599559	1.326789713
13.08017018	1.326670314
13.08434747	1.326550916
13.08852766	1.326431517
13.09271097	1.326312118
13.09689758	1.32619272
13.10108771	1.326073321
13.10528156	1.325953923
13.10947934	1.325834524
13.11368124	1.325715125
13.11788747	1.325595727
13.12209823	1.325476328
13.12631373	1.32535693
13.13053417	1.325237531
13.13475975	1.325118132
13.13899068	1.324998734
13.14322717	1.324879335
13.1474694	1.324759936
13.1517176	1.324640538
13.15597196	1.324521139
13.16023268	1.324401741
13.16449997	1.324282342
13.16877404	1.324162943
13.17305508	1.324043545
13.1773433	1.323924146
13.1816389	1.323804748
13.18594209	1.323685349
13.19025307	1.32356595
13.19457205	1.323446552
13.19889922	1.323327153
13.2032348	1.323207755
13.20757897	1.323088356
13.21193196	1.322968957
13.21629396	1.322849559
13.22066517	1.32273016
13.2250458	1.322610762
13.22943606	1.322491363
13.23383614	1.322371964
13.23824625	1.322252566
13.24266659	1.322133167
13.24709737	1.322013769
13.25153879	1.32189437
13.25599106	1.321774971
13.26045437	1.321655573
13.26492893	1.321536174
13.26941495	1.321416776
13.27391263	1.321297377
13.27842216	1.321177978
13.28294377	1.32105858
13.28747764	1.320939181
13.29202398	1.320819782
13.296583	1.320700384
13.3011549	1.320580985
13.30573988	1.320461587
13.31033815	1.320342188
13.31494991	1.320222789
13.31957536	1.320103391
13.32421471	1.319983992
13.32886817	1.319864594
13.33353592	1.319745195
13.33821818	1.319625796
13.34291516	1.319506398
13.34762705	1.319386999
13.35235406	1.319267601
13.35709639	1.319148202
13.36185425	1.319028803
13.36662783	1.318909405
13.37141735	1.318790006
13.37622301	1.318670608
13.38104501	1.318551209
13.38588354	1.31843181
13.39073883	1.318312412
13.39561107	1.318193013
13.40050046	1.318073615
13.40540721	1.317954216
13.41033152	1.317834817
13.4152736	1.317715419
13.42023365	1.31759602
13.42521186	1.317476622
13.43020846	1.317357223
13.43522363	1.317237824
13.44025758	1.317118426
13.44531053	1.316999027
13.45038266	1.316879628
13.45547418	1.31676023
13.46058531	1.316640831
13.46571623	1.316521433
13.47086716	1.316402034
13.47603829	1.316282635
13.48122984	1.316163237
13.486442	1.316043838
13.49167498	1.31592444
13.49692898	1.315805041
13.50220421	1.315685642
13.50750087	1.315566244
13.51281916	1.315446845
13.51815928	1.315327447
13.52352145	1.315208048
13.52890586	1.315088649
13.53431272	1.314969251
13.53974222	1.314849852
13.54519458	1.314730454
13.55067	1.314611055
13.55616868	1.314491656
13.56169083	1.314372258
13.56723664	1.314252859
13.57280633	1.314133461
13.57839989	1.314014062
13.58401699	1.313894663
13.58965722	1.313775265
13.59532021	1.313655866
13.60100557	1.313536468
13.6067129	1.313417069
13.61244181	1.31329767
13.61819193	1.313178272
13.62396286	1.313058873
13.6297542	1.312939474
13.63556558	1.312820076
13.64139661	1.312700677
13.64724689	1.312581279
13.65311603	1.31246188
13.65900366	1.312342481
13.66490937	1.312223083
13.67083279	1.312103684
13.67677352	1.311984286
13.68273117	1.311864887
13.68870536	1.311745488
13.69469569	1.31162609
13.70070178	1.311506691
13.70672324	1.311387293
13.71275968	1.311267894
13.71881071	1.311148495
13.72487595	1.311029097
13.730955	1.310909698
13.73704748	1.3107903
13.74315299	1.310670901
13.74927115	1.310551502
13.75540158	1.310432104
13.76154387	1.310312705
13.76769765	1.310193307
13.77386252	1.310073908
13.7800381	1.309954509
13.78622399	1.309835111
13.79241981	1.309715712
13.79862517	1.309596314
13.80483968	1.309476915
13.81106296	1.309357516
13.81729461	1.309238118
13.82353424	1.309118719
13.82978147	1.308999321
13.83603591	1.308879922
13.84229717	1.308760523
13.84856485	1.308641125
13.85483858	1.308521726
13.86111797	1.308402327
13.86740261	1.308282929
13.87369214	1.30816353
13.87998615	1.308044132
13.88628426	1.307924733
13.89258608	1.307805334
13.89889122	1.307685936
13.90519929	1.307566537
13.91150991	1.307447139
13.91782268	1.30732774
13.92413723	1.307208341
13.93045314	1.307088943
13.93677005	1.306969544
13.94308756	1.306850146
13.94940528	1.306730747
13.95572283	1.306611348
13.96203981	1.30649195
13.96835584	1.306372551
13.97467052	1.306253153
13.98098348	1.306133754
13.98729431	1.306014355
13.99360264	1.305894957
13.99990807	1.305775558
14.00621021	1.30565616
14.01250869	1.305536761
14.01880309	1.305417362
14.02509305	1.305297964
14.03137817	1.305178565
14.03765806	1.305059167
14.04393233	1.304939768
14.05020059	1.304820369
14.05646246	1.304700971
14.06271755	1.304581572
14.06896547	1.304462173
14.07520583	1.304342775
14.08143823	1.304223376
14.0876623	1.304103978
14.09387765	1.303984579
14.10008387	1.30386518
14.1062806	1.303745782
14.11246743	1.303626383
14.11864398	1.303506985
14.12480987	1.303387586
14.13096469	1.303268187
14.13710807	1.303148789
14.14323961	1.30302939
14.14935893	1.302909992
14.15546564	1.302790593
14.16155934	1.302671194
14.16763966	1.302551796
14.1737064	1.302432397
14.17975971	1.302312999
14.18579979	1.3021936
14.19182684	1.302074201
14.19784105	1.301954803
14.20384261	1.301835404
14.20983172	1.301716006
14.21580857	1.301596607
14.22177335	1.301477208
14.22772625	1.30135781
14.23366748	1.301238411
14.23959722	1.301119013
14.24551567	1.300999614
14.25142303	1.300880215
14.25731948	1.300760817
14.26320522	1.300641418
14.26908044	1.300522019
14.27494534	1.300402621
14.28080011	1.300283222
14.28664494	1.300163824
14.29248003	1.300044425
14.29830558	1.299925026
14.30412177	1.299805628
14.3099288	1.299686229
14.31572687	1.299566831
14.32151616	1.299447432
14.32729687	1.299328033
14.3330692	1.299208635
14.33883333	1.299089236
14.34458947	1.298969838
14.3503378	1.298850439
14.35607852	1.29873104
14.36181183	1.298611642
14.36753791	1.298492243
14.37325696	1.298372845
14.37896918	1.298253446
14.38467476	1.298134047
14.39037389	1.298014649
14.39606676	1.29789525
14.40175358	1.297775852
14.40743452	1.297656453
14.4131098	1.297537054
14.41877959	1.297417656
14.4244441	1.297298257
14.43010352	1.297178859
14.43575804	1.29705946
14.44140785	1.296940061
14.44705316	1.296820663
14.45269414	1.296701264
14.45833101	1.296581866
14.46396394	1.296462467
14.46959314	1.296343068
14.4752188	1.29622367
14.48084111	1.296104271
14.48646027	1.295984872
14.49207646	1.295865474
14.49768989	1.295746075
14.50330075	1.295626677
14.50890922	1.295507278
14.51451551	1.295387879
14.52011981	1.295268481
14.52572231	1.295149082
14.53132321	1.295029684
14.53692269	1.294910285
14.54252096	1.294790886
14.54811821	1.294671488
14.55371462	1.294552089
14.5593104	1.294432691
14.56490574	1.294313292
14.57050083	1.294193893
14.57609587	1.294074495
14.58169104	1.293955096
14.58728655	1.293835698
14.59288258	1.293716299
14.59847934	1.2935969
14.60407701	1.293477502
14.60967579	1.293358103
14.61527587	1.293238705
14.62087744	1.293119306
14.62648071	1.292999907
14.63208585	1.292880509
14.63769308	1.29276111
14.64330257	1.292641712
14.64891453	1.292522313
14.65452915	1.292402914
14.66014662	1.292283516
14.66576713	1.292164117
14.67139089	1.292044718
14.67701807	1.29192532
14.68264889	1.291805921
14.68828352	1.291686523
14.69392217	1.291567124
14.69956502	1.291447725
14.70521228	1.291328327
14.71086414	1.291208928
14.71652078	1.29108953
14.7221824	1.290970131
14.7278492	1.290850732
14.73352138	1.290731334
14.73919911	1.290611935
14.74488261	1.290492537
14.75057205	1.290373138
14.75626765	1.290253739
14.76196958	1.290134341
14.76767804	1.290014942
14.77339323	1.289895544
14.77911534	1.289776145
14.78484457	1.289656746
14.7905811	1.289537348
14.79632513	1.289417949
14.80207686	1.289298551
14.80783648	1.289179152
14.81360418	1.289059753
14.81938016	1.288940355
14.82516461	1.288820956
14.83095772	1.288701558
14.83675969	1.288582159
14.84257071	1.28846276
14.84839098	1.288343362
14.85422069	1.288223963
14.86005993	1.288104564
14.86590863	1.287985166
14.87176665	1.287865767
14.87763388	1.287746369
14.88351021	1.28762697
