Temperature Voltage	
3.400280056	1.6513316595
3.400960192	1.6513114025
3.4016403281	1.6512911434
3.4023204641	1.6512708821
3.4030006001	1.6512506187
3.4036807361	1.6512303532
3.4043608722	1.6512100855
3.4050410082	1.6511898158
3.4057211442	1.6511695439
3.4064012803	1.6511492698
3.4070814163	1.6511289937
3.4077615523	1.6511087154
3.4084416883	1.651088435
3.4091218244	1.6510681524
3.4098019604	1.6510478677
3.4104820964	1.6510275809
3.4111622324	1.6510072919
3.4118423685	1.6509870009
3.4125225045	1.6509667076
3.4132026405	1.6509464123
3.4138827766	1.6509261148
3.4145629126	1.6509058152
3.4152430486	1.6508855134
3.4159231846	1.6508652095
3.4166033207	1.6508449035
3.4172834567	1.6508245954
3.4179635927	1.6508042851
3.4186437287	1.6507839726
3.4193238648	1.650763658
3.4200040008	1.6507433413
3.4206841368	1.6507230225
3.4213642729	1.6507027015
3.4220444089	1.6506823783
3.4227245449	1.6506620531
3.4234046809	1.6506417257
3.424084817	1.6506213961
3.424764953	1.6506010644
3.425445089	1.6505807306
3.426125225	1.6505603946
3.4268053611	1.6505400565
3.4274854971	1.6505197162
3.4281656331	1.6504993738
3.4288457692	1.6504790292
3.4295259052	1.6504586825
3.4302060412	1.6504383337
3.4308861772	1.6504179827
3.4315663133	1.6503976296
3.4322464493	1.6503772743
3.4329265853	1.6503569168
3.4336067213	1.6503365573
3.4342868574	1.6503161955
3.4349669934	1.6502958317
3.4356471294	1.6502754656
3.4363272655	1.6502550975
3.4370074015	1.6502347271
3.4376875375	1.6502143547
3.4383676735	1.6501939801
3.4390478096	1.6501736033
3.4397279456	1.6501532244
3.4404080816	1.6501328433
3.4410882176	1.65011246
3.4417683537	1.6500920747
3.4424484897	1.6500716871
3.4431286257	1.6500512974
3.4438087618	1.6500309056
3.4444888978	1.6500105116
3.4451690338	1.6499901154
3.4458491698	1.6499697171
3.4465293059	1.6499493167
3.4472094419	1.649928914
3.4478895779	1.6499085093
3.4485697139	1.6498881023
3.44924985	1.6498676932
3.449929986	1.649847282
3.450610122	1.6498268686
3.4512902581	1.649806453
3.4519703941	1.6497860353
3.4526505301	1.6497656154
3.4533306661	1.6497451933
3.4540108022	1.6497247691
3.4546909382	1.6497043427
3.4553710742	1.6496839142
3.4560512102	1.6496634835
3.4567313463	1.6496430506
3.4574114823	1.6496226156
3.4580916183	1.6496021784
3.4587717544	1.6495817391
3.4594518904	1.6495612975
3.4601320264	1.6495408539
3.4608121624	1.649520408
3.4614922985	1.64949996
3.4621724345	1.6494795098
3.4628525705	1.6494590575
3.4635327065	1.649438603
3.4642128426	1.6494181463
3.4648929786	1.6493976874
3.4655731146	1.6493772264
3.4662532507	1.6493567632
3.4669333867	1.6493362978
3.4676135227	1.6493158303
3.4682936587	1.6492953606
3.4689737948	1.6492748887
3.4696539308	1.6492544147
3.4703340668	1.6492339385
3.4710142028	1.6492134601
3.4716943389	1.6491929795
3.4723744749	1.6491724968
3.4730546109	1.6491520119
3.4737347469	1.6491315248
3.474414883	1.6491110356
3.475095019	1.6490905441
3.475775155	1.6490700505
3.4764552911	1.6490495548
3.4771354271	1.6490290568
3.4778155631	1.6490085567
3.4784956991	1.6489880543
3.4791758352	1.6489675499
3.4798559712	1.6489470432
3.4805361072	1.6489265343
3.4812162432	1.6489060233
3.4818963793	1.6488855101
3.4825765153	1.6488649947
3.4832566513	1.6488444772
3.4839367874	1.6488239574
3.4846169234	1.6488034355
3.4852970594	1.6487829114
3.4859771954	1.6487623851
3.4866573315	1.6487418566
3.4873374675	1.6487213259
3.4880176035	1.6487007931
3.4886977395	1.6486802581
3.4893778756	1.6486597209
3.4900580116	1.6486391815
3.4907381476	1.6486186399
3.4914182837	1.6485980961
3.4920984197	1.6485775502
3.4927785557	1.648557002
3.4934586917	1.6485364517
3.4941388278	1.6485158992
3.4948189638	1.6484953445
3.4954990998	1.6484747876
3.4961792358	1.6484542285
3.4968593719	1.6484336672
3.4975395079	1.6484131038
3.4982196439	1.6483925381
3.49889978	1.6483719703
3.499579916	1.6483514002
3.500260052	1.648330828
3.500940188	1.6483102536
3.5016203241	1.648289677
3.5023004601	1.6482690982
3.5029805961	1.6482485172
3.5036607321	1.648227934
3.5043408682	1.6482073486
3.5050210042	1.648186761
3.5057011402	1.6481661712
3.5063812763	1.6481455793
3.5070614123	1.6481249851
3.5077415483	1.6481043887
3.5084216843	1.6480837902
3.5091018204	1.6480631894
3.5097819564	1.6480425864
3.5104620924	1.6480219813
3.5111422284	1.6480013739
3.5118223645	1.6479807644
3.5125025005	1.6479601526
3.5131826365	1.6479395386
3.5138627726	1.6479189225
3.5145429086	1.6478983041
3.5152230446	1.6478776836
3.5159031806	1.6478570608
3.5165833167	1.6478364358
3.5172634527	1.6478158087
3.5179435887	1.6477951793
3.5186237247	1.6477745477
3.5193038608	1.6477539139
3.5199839968	1.647733278
3.5206641328	1.6477126398
3.5213442689	1.6476919994
3.5220244049	1.6476713568
3.5227045409	1.6476507119
3.5233846769	1.6476300649
3.524064813	1.6476094157
3.524744949	1.6475887643
3.525425085	1.6475681106
3.526105221	1.6475474548
3.5267853571	1.6475267967
3.5274654931	1.6475061364
3.5281456291	1.647485474
3.5288257652	1.6474648093
3.5295059012	1.6474441424
3.5301860372	1.6474234733
3.5308661732	1.6474028019
3.5315463093	1.6473821284
3.5322264453	1.6473614526
3.5329065813	1.6473407747
3.5335867173	1.6473200945
3.5342668534	1.6472994121
3.5349469894	1.6472787275
3.5356271254	1.6472580407
3.5363072615	1.6472373516
3.5369873975	1.6472166604
3.5376675335	1.6471959669
3.5383476695	1.6471752712
3.5390278056	1.6471545733
3.5397079416	1.6471338732
3.5403880776	1.6471131708
3.5410682136	1.6470924662
3.5417483497	1.6470717595
3.5424284857	1.6470510505
3.5431086217	1.6470303392
3.5437887578	1.6470096258
3.5444688938	1.6469889101
3.5451490298	1.6469681922
3.5458291658	1.6469474721
3.5465093019	1.6469267498
3.5471894379	1.6469060252
3.5478695739	1.6468852985
3.5485497099	1.6468645695
3.549229846	1.6468438382
3.549909982	1.6468231048
3.550590118	1.6468023691
3.5512702541	1.6467816312
3.5519503901	1.6467608911
3.5526305261	1.6467401487
3.5533106621	1.6467194041
3.5539907982	1.6466986573
3.5546709342	1.6466779083
3.5553510702	1.646657157
3.5560312062	1.6466364035
3.5567113423	1.6466156478
3.5573914783	1.6465948898
3.5580716143	1.6465741296
3.5587517504	1.6465533672
3.5594318864	1.6465326026
3.5601120224	1.6465118357
3.5607921584	1.6464910666
3.5614722945	1.6464702952
3.5621524305	1.6464495217
3.5628325665	1.6464287459
3.5635127025	1.6464079678
3.5641928386	1.6463871875
3.5648729746	1.646366405
3.5655531106	1.6463456203
3.5662332466	1.6463248333
3.5669133827	1.6463040441
3.5675935187	1.6462832526
3.5682736547	1.6462624589
3.5689537908	1.646241663
3.5696339268	1.6462208648
3.5703140628	1.6462000644
3.5709941988	1.6461792618
3.5716743349	1.6461584569
3.5723544709	1.6461376497
3.5730346069	1.6461168404
3.5737147429	1.6460960288
3.574394879	1.6460752149
3.575075015	1.6460543988
3.575755151	1.6460335805
3.5764352871	1.6460127599
3.5771154231	1.6459919371
3.5777955591	1.645971112
3.5784756951	1.6459502847
3.5791558312	1.6459294552
3.5798359672	1.6459086234
3.5805161032	1.6458877894
3.5811962392	1.6458669531
3.5818763753	1.6458461145
3.5825565113	1.6458252738
3.5832366473	1.6458044307
3.5839167834	1.6457835855
3.5845969194	1.6457627379
3.5852770554	1.6457418882
3.5859571914	1.6457210362
3.5866373275	1.6457001819
3.5873174635	1.6456793254
3.5879975995	1.6456584666
3.5886777355	1.6456376056
3.5893578716	1.6456167423
3.5900380076	1.6455958768
3.5907181436	1.645575009
3.5913982797	1.645554139
3.5920784157	1.6455332667
3.5927585517	1.6455123922
3.5934386877	1.6454915154
3.5941188238	1.6454706364
3.5947989598	1.6454497551
3.5954790958	1.6454288715
3.5961592318	1.6454079857
3.5968393679	1.6453870977
3.5975195039	1.6453662073
3.5981996399	1.6453453148
3.598879776	1.6453244199
3.599559912	1.6453035228
3.600240048	1.6452826235
3.600920184	1.6452617219
3.6016003201	1.645240818
3.6022804561	1.6452199119
3.6029605921	1.6451990035
3.6036407281	1.6451780929
3.6043208642	1.64515718
3.6050010002	1.6451362649
3.6056811362	1.6451153475
3.6063612723	1.6450944278
3.6070414083	1.6450735059
3.6077215443	1.6450525818
3.6084016803	1.6450316554
3.6090818164	1.6450107268
3.6097619524	1.6449897959
3.6104420884	1.6449688627
3.6111222244	1.6449479273
3.6118023605	1.6449269897
3.6124824965	1.6449060498
3.6131626325	1.6448851077
3.6138427686	1.6448641634
3.6145229046	1.6448432167
3.6152030406	1.6448222679
3.6158831766	1.6448013168
3.6165633127	1.6447803635
3.6172434487	1.6447594079
3.6179235847	1.6447384501
3.6186037207	1.6447174901
3.6192838568	1.6446965278
3.6199639928	1.6446755633
3.6206441288	1.6446545965
3.6213242649	1.6446336275
3.6220044009	1.6446126563
3.6226845369	1.6445916829
3.6233646729	1.6445707072
3.624044809	1.6445497293
3.624724945	1.6445287491
3.625405081	1.6445077667
3.626085217	1.6444867821
3.6267653531	1.6444657953
3.6274454891	1.6444448063
3.6281256251	1.644423815
3.6288057612	1.6444028215
3.6294858972	1.6443818257
3.6301660332	1.6443608278
3.6308461692	1.6443398276
3.6315263053	1.6443188252
3.6322064413	1.6442978206
3.6328865773	1.6442768137
3.6335667133	1.6442558046
3.6342468494	1.6442347933
3.6349269854	1.6442137798
3.6356071214	1.6441927641
3.6362872575	1.6441717462
3.6369673935	1.644150726
3.6376475295	1.6441297037
3.6383276655	1.6441086791
3.6390078016	1.6440876523
3.6396879376	1.6440666233
3.6403680736	1.644045592
3.6410482096	1.6440245586
3.6417283457	1.644003523
3.6424084817	1.6439824851
3.6430886177	1.643961445
3.6437687538	1.6439404028
3.6444488898	1.6439193583
3.6451290258	1.6438983116
3.6458091618	1.6438772627
3.6464892979	1.6438562116
3.6471694339	1.6438351583
3.6478495699	1.6438141028
3.6485297059	1.6437930451
3.649209842	1.6437719852
3.649889978	1.6437509231
3.650570114	1.6437298588
3.6512502501	1.6437087923
3.6519303861	1.6436877236
3.6526105221	1.6436666527
3.6532906581	1.6436455796
3.6539707942	1.6436245043
3.6546509302	1.6436034268
3.6553310662	1.6435823471
3.6560112022	1.6435612652
3.6566913383	1.6435401812
3.6573714743	1.6435190949
3.6580516103	1.6434980065
3.6587317463	1.6434769158
3.6594118824	1.643455823
3.6600920184	1.6434347279
3.6607721544	1.6434136307
3.6614522905	1.6433925313
3.6621324265	1.6433714298
3.6628125625	1.643350326
3.6634926985	1.64332922
3.6641728346	1.6433081119
3.6648529706	1.6432870016
3.6655331066	1.6432658891
3.6662132426	1.6432447744
3.6668933787	1.6432236575
3.6675735147	1.6432025385
3.6682536507	1.6431814172
3.6689337868	1.6431602938
3.6696139228	1.6431391683
3.6702940588	1.6431180405
3.6709741948	1.6430969106
3.6716543309	1.6430757784
3.6723344669	1.6430546442
3.6730146029	1.6430335077
3.6736947389	1.6430123691
3.674374875	1.6429912283
3.675055011	1.6429700853
3.675735147	1.6429489402
3.6764152831	1.6429277928
3.6770954191	1.6429066434
3.6777755551	1.6428854917
3.6784556911	1.6428643379
3.6791358272	1.6428431819
3.6798159632	1.6428220238
3.6804960992	1.6428008634
3.6811762352	1.642779701
3.6818563713	1.6427585363
3.6825365073	1.6427373695
3.6832166433	1.6427162005
3.6838967794	1.6426950294
3.6845769154	1.6426738561
3.6852570514	1.6426526807
3.6859371874	1.6426315031
3.6866173235	1.6426103233
3.6872974595	1.6425891414
3.6879775955	1.6425679573
3.6886577315	1.6425467711
3.6893378676	1.6425255827
3.6900180036	1.6425043922
3.6906981396	1.6424831995
3.6913782757	1.6424620046
3.6920584117	1.6424408076
3.6927385477	1.6424196085
3.6934186837	1.6423984072
3.6940988198	1.6423772038
3.6947789558	1.6423559982
3.6954590918	1.6423347904
3.6961392278	1.6423135805
3.6968193639	1.6422923685
3.6974994999	1.6422711543
3.6981796359	1.642249938
3.698859772	1.6422287195
3.699539908	1.6422074989
3.700220044	1.6421862762
3.70090018	1.6421650513
3.7015803161	1.6421438243
3.7022604521	1.6421225951
3.7029405881	1.6421013638
3.7036207241	1.6420801304
3.7043008602	1.6420588948
3.7049809962	1.6420376571
3.7056611322	1.6420164172
3.7063412683	1.6419951752
3.7070214043	1.6419739311
3.7077015403	1.6419526849
3.7083816763	1.6419314365
3.7090618124	1.641910186
3.7097419484	1.6418889333
3.7104220844	1.6418676785
3.7111022204	1.6418464216
3.7117823565	1.6418251626
3.7124624925	1.6418039014
3.7131426285	1.6417826382
3.7138227646	1.6417613727
3.7145029006	1.6417401052
3.7151830366	1.6417188356
3.7158631726	1.6416975638
3.7165433087	1.6416762899
3.7172234447	1.6416550138
3.7179035807	1.6416337357
3.7185837167	1.6416124554
3.7192638528	1.641591173
3.7199439888	1.6415698885
3.7206241248	1.6415486019
3.7213042609	1.6415273132
3.7219843969	1.6415060223
3.7226645329	1.6414847293
3.7233446689	1.6414634342
3.724024805	1.641442137
3.724704941	1.6414208377
3.725385077	1.6413995363
3.726065213	1.6413782328
3.7267453491	1.6413569271
3.7274254851	1.6413356194
3.7281056211	1.6413143095
3.7287857572	1.6412929975
3.7294658932	1.6412716834
3.7301460292	1.6412503673
3.7308261652	1.641229049
3.7315063013	1.6412077286
3.7321864373	1.6411864061
3.7328665733	1.6411650815
3.7335467093	1.6411437548
3.7342268454	1.6411224259
3.7349069814	1.641101095
3.7355871174	1.641079762
3.7362672535	1.6410584269
3.7369473895	1.6410370897
3.7376275255	1.6410157504
3.7383076615	1.640994409
3.7389877976	1.6409730655
3.7396679336	1.6409517199
3.7403480696	1.6409303722
3.7410282056	1.6409090224
3.7417083417	1.6408876706
3.7423884777	1.6408663166
3.7430686137	1.6408449605
3.7437487498	1.6408236024
3.7444288858	1.6408022422
3.7451090218	1.6407808798
3.7457891578	1.6407595154
3.7464692939	1.6407381489
3.7471494299	1.6407167803
3.7478295659	1.6406954097
3.7485097019	1.6406740369
3.749189838	1.6406526621
3.749869974	1.6406312851
3.75055011	1.6406099061
3.751230246	1.640588525
3.7519103821	1.6405671419
3.7525905181	1.6405457566
3.7532706541	1.6405243693
3.7539507902	1.6405029799
3.7546309262	1.6404815884
3.7553110622	1.6404601948
3.7559911982	1.6404387992
3.7566713343	1.6404174015
3.7573514703	1.6403960017
3.7580316063	1.6403745998
3.7587117423	1.6403531959
3.7593918784	1.6403317899
3.7600720144	1.6403103818
3.7607521504	1.6402889716
3.7614322865	1.6402675594
3.7621124225	1.6402461451
3.7627925585	1.6402247288
3.7634726945	1.6402033104
3.7641528306	1.6401818899
3.7648329666	1.6401604673
3.7655131026	1.6401390427
3.7661932386	1.640117616
3.7668733747	1.6400961873
3.7675535107	1.6400747564
3.7682336467	1.6400533236
3.7689137828	1.6400318886
3.7695939188	1.6400104517
3.7702740548	1.6399890126
3.7709541908	1.6399675715
3.7716343269	1.6399461283
3.7723144629	1.6399246831
3.7729945989	1.6399032358
3.7736747349	1.6398817865
3.774354871	1.6398603351
3.775035007	1.6398388816
3.775715143	1.6398174261
3.7763952791	1.6397959686
3.7770754151	1.639774509
3.7777555511	1.6397530473
3.7784356871	1.6397315836
3.7791158232	1.6397101179
3.7797959592	1.6396886501
3.7804760952	1.6396671803
3.7811562312	1.6396457084
3.7818363673	1.6396242344
3.7825165033	1.6396027584
3.7831966393	1.6395812804
3.7838767754	1.6395598003
3.7845569114	1.6395383182
3.7852370474	1.6395168341
3.7859171834	1.6394953479
3.7865973195	1.6394738596
3.7872774555	1.6394523694
3.7879575915	1.6394308771
3.7886377275	1.6394093827
3.7893178636	1.6393878863
3.7899979996	1.6393663879
3.7906781356	1.6393448874
3.7913582717	1.639323385
3.7920384077	1.6393018804
3.7927185437	1.6392803739
3.7933986797	1.6392588653
3.7940788158	1.6392373547
3.7947589518	1.639215842
3.7954390878	1.6391943273
3.7961192238	1.6391728106
3.7967993599	1.6391512919
3.7974794959	1.6391297711
3.7981596319	1.6391082483
3.798839768	1.6390867235
3.799519904	1.6390651966
3.80020004	1.6390436678
3.800880176	1.6390221369
3.8015603121	1.639000604
3.8022404481	1.638979069
3.8029205841	1.6389575321
3.8036007201	1.6389359931
3.8042808562	1.638914452
3.8049609922	1.638892909
3.8056411282	1.6388713639
3.8063212643	1.6388498168
3.8070014003	1.6388282677
3.8076815363	1.6388067166
3.8083616723	1.6387851634
3.8090418084	1.6387636082
3.8097219444	1.638742051
3.8104020804	1.6387204917
3.8110822164	1.6386989304
3.8117623525	1.6386773671
3.8124424885	1.6386558017
3.8131226245	1.6386342343
3.8138027606	1.6386126649
3.8144828966	1.6385910935
3.8151630326	1.63856952
3.8158431686	1.6385479445
3.8165233047	1.6385263669
3.8172034407	1.6385047874
3.8178835767	1.6384832058
3.8185637127	1.6384616221
3.8192438488	1.6384400364
3.8199239848	1.6384184487
3.8206041208	1.638396859
3.8212842569	1.6383752672
3.8219643929	1.6383536734
3.8226445289	1.6383320775
3.8233246649	1.6383104796
3.824004801	1.6382888797
3.824684937	1.6382672778
3.825365073	1.6382456738
3.826045209	1.6382240677
3.8267253451	1.6382024596
3.8274054811	1.6381808495
3.8280856171	1.6381592374
3.8287657532	1.6381376232
3.8294458892	1.6381160069
3.8301260252	1.6380943887
3.8308061612	1.6380727684
3.8314862973	1.638051146
3.8321664333	1.6380295216
3.8328465693	1.6380078952
3.8335267053	1.6379862667
3.8342068414	1.6379646362
3.8348869774	1.6379430036
3.8355671134	1.637921369
3.8362472495	1.6378997323
3.8369273855	1.6378780936
3.8376075215	1.6378564529
3.8382876575	1.6378348101
3.8389677936	1.6378131653
3.8396479296	1.6377915184
3.8403280656	1.6377698695
3.8410082016	1.6377482185
3.8416883377	1.6377265655
3.8423684737	1.6377049104
3.8430486097	1.6376832533
3.8437287457	1.6376615941
3.8444088818	1.6376399329
3.8450890178	1.6376182697
3.8457691538	1.6375966044
3.8464492899	1.637574937
3.8471294259	1.6375532676
3.8478095619	1.6375315962
3.8484896979	1.6375099227
3.849169834	1.6374882471
3.84984997	1.6374665695
3.850530106	1.6374448898
3.851210242	1.6374232081
3.8518903781	1.6374015244
3.8525705141	1.6373798385
3.8532506501	1.6373581507
3.8539307862	1.6373364607
3.8546109222	1.6373147688
3.8552910582	1.6372930747
3.8559711942	1.6372713786
3.8566513303	1.6372496805
3.8573314663	1.6372279803
3.8580116023	1.637206278
3.8586917383	1.6371845737
3.8593718744	1.6371628673
3.8600520104	1.6371411589
3.8607321464	1.6371194484
3.8614122825	1.6370977359
3.8620924185	1.6370760213
3.8627725545	1.6370543046
3.8634526905	1.6370325859
3.8641328266	1.6370108651
3.8648129626	1.6369891423
3.8654930986	1.6369674174
3.8661732346	1.6369456904
3.8668533707	1.6369239614
3.8675335067	1.6369022303
3.8682136427	1.6368804972
3.8688937788	1.636858762
3.8695739148	1.6368370247
3.8702540508	1.6368152854
3.8709341868	1.636793544
3.8716143229	1.6367718005
3.8722944589	1.636750055
3.8729745949	1.6367283074
3.8736547309	1.6367065578
3.874334867	1.6366848061
3.875015003	1.6366630523
3.875695139	1.6366412964
3.8763752751	1.6366195385
3.8770554111	1.6365977785
3.8777355471	1.6365760165
3.8784156831	1.6365542524
3.8790958192	1.6365324862
3.8797759552	1.6365107179
3.8804560912	1.6364889476
3.8811362272	1.6364671752
3.8818163633	1.6364454007
3.8824964993	1.6364236242
3.8831766353	1.6364018456
3.8838567714	1.6363800649
3.8845369074	1.6363582822
3.8852170434	1.6363364974
3.8858971794	1.6363147105
3.8865773155	1.6362929215
3.8872574515	1.6362711305
3.8879375875	1.6362493374
3.8886177235	1.6362275422
3.8892978596	1.636205745
3.8899779956	1.6361839456
3.8906581316	1.6361621442
3.8913382677	1.6361403408
3.8920184037	1.6361185352
3.8926985397	1.6360967276
3.8933786757	1.6360749179
3.8940588118	1.6360531061
3.8947389478	1.6360312922
3.8954190838	1.6360094763
3.8960992198	1.6359876583
3.8967793559	1.6359658382
